IDU,row_spacing,plant_spacing,rmse,match_rate,density_ratio,points_expected,points_found,unmatched_grid_pct,vines_missing_pct,vines_missing_pct_presence
130510000B0582,2.0,1.25,0.547,0.633,4.2,919,291,68.34,49.95,76.17
830850000B0251,2.2,1.45,0.561,0.478,3.03,1250,570,54.4,4.56,66.96
13050000BK0219,2.05,1.2,0.531,0.582,4.68,1695,460,72.86,53.33,78.64
83096000AB0206,2.2,1.5,0.583,0.515,3.01,1722,846,50.87,4.53,66.78
84103000AC0026,2.05,1.05,0.507,0.499,2.43,1421,721,49.26,0.0,58.83
84131000AK0080,2.3,1.2,0.387,0.592,1.82,474,273,42.41,2.74,45.15
840090000G0284,1.85,1.0,0.452,0.504,2.1,6986,3525,49.54,0.0,52.32
830710000B0119,2.45,0.8,0.279,0.769,1.19,258,203,21.32,0.0,16.28
840300000D1988,2.0,1.2,0.506,0.691,20.39,2651,152,94.27,91.7,95.1
07070000AO0041,2.4,0.95,0.265,0.615,78.56,707,8,98.87,98.16,98.73
841500000H0296,2.0,1.25,0.539,0.692,10.6,3467,413,88.09,82.78,90.57
83063000AV0226,1.75,1.0,0.431,0.466,2.15,1344,645,52.01,0.0,53.42
840290000C0299,2.15,0.75,0.035,1.0,92.5,185,2,98.92,98.92,98.92
840450000C0568,2.2,1.1,0.451,0.421,8.06,758,106,86.02,66.75,87.6
830500000H0325,2.45,1.7,0.51,0.41,34.82,1149,41,96.43,91.3,97.13
84012000AK0251,2.0,1.25,0.519,0.568,4.24,670,193,71.19,49.25,76.42
07042000AP0223,2.0,1.25,0.538,0.573,5.87,22501,4986,77.84,61.32,82.97
840870000K0368,1.8,1.2,0.399,0.83,1.66,1502,896,40.35,28.1,39.61
263410000A1356,1.95,1.25,0.41,0.658,1.88,1119,630,43.7,14.48,46.83
84012000AS0391,2.1,1.1,0.527,0.587,2.18,869,507,41.66,0.58,54.09
840220000A0193,2.0,1.25,0.516,0.681,5.51,645,141,78.14,67.91,81.86
263570000E0089,1.85,1.0,0.463,0.501,2.1,2273,1164,48.79,0.0,52.44
840390000G0644,2.2,1.0,0.524,0.556,2.24,873,480,45.02,1.15,55.44
84041000AE0505,,,,,,,,,,
841220000A0378,2.05,1.2,0.503,0.68,3.77,4097,1287,68.59,53.8,73.49
072340000A0075,2.45,0.9,0.383,0.733,7.33,718,88,87.74,83.29,86.35
073430000A0471,2.5,1.35,0.466,0.414,11.12,356,36,89.89,75.56,91.01
830490000C0842,2.4,1.85,0.576,0.483,4.7,733,232,68.35,34.52,78.72
84018000AI0001,,,,,,,,,,
263570000I0012,2.15,1.15,0.489,0.643,2.02,2929,1675,42.81,11.03,50.56
830460000E0365,2.35,1.25,0.498,0.413,55.37,7253,163,97.75,94.55,98.19
840170000D0471,2.15,1.15,0.542,0.547,3.38,9201,3559,61.32,29.27,70.37
130910000A0121,2.0,1.25,0.515,0.556,4.52,1447,404,72.08,49.83,77.89
830270000B1159,2.25,1.1,0.472,0.547,2.54,2151,974,54.72,17.25,60.67
840720000B0131,1.95,1.25,0.477,0.609,11.92,882,81,90.82,84.92,91.61
83048000AY0038,2.0,1.2,0.518,0.498,2.5,2705,1370,49.35,0.0,59.96
07042000AB0003,2.25,1.1,0.545,0.534,2.54,4379,2271,48.14,2.92,60.65
84118000AI0189,2.15,1.15,0.554,0.571,4.2,1655,537,67.55,43.2,76.19
841260000F0660,2.25,0.9,0.25,0.978,11.87,724,45,93.78,93.65,91.57
830940000D0144,2.3,1.65,0.394,0.564,2.23,1201,580,51.71,14.4,55.2
26345000AZ0039,2.1,0.9,0.508,0.579,2.04,3128,1811,42.1,0.0,50.93
261190000C1808,1.75,1.2,0.468,0.505,2.22,1316,664,49.54,0.0,54.86
830370000C0475,2.3,1.5,0.523,0.391,6.39,1859,368,80.2,49.33,84.35
84069000BC0038,1.95,1.25,0.504,0.504,6.1,1842,358,80.56,61.45,83.6
84106000ZC0008,2.0,1.25,0.534,0.705,7.92,3612,580,83.94,77.21,87.38
840870000D0087,2.1,1.0,0.362,0.768,2.53,2240,823,63.26,52.14,60.54
840370000B0460,1.95,1.1,0.454,0.554,3.16,2257,767,66.02,38.64,68.37
13050000BV0114,2.1,1.15,0.502,0.553,5.04,580,142,75.52,55.69,80.17
840190000G0516,2.1,1.15,0.516,0.67,4.75,813,197,75.77,63.84,78.97
840490000A0083,2.0,1.25,0.494,0.693,8.89,782,97,87.6,82.1,88.75
13050000CL0138,2.0,1.25,0.526,0.582,3.7,1290,446,65.43,40.62,72.95
84008000AO0233,2.05,1.2,0.463,0.556,16.15,1308,95,92.74,86.93,93.81
830720000C0623,2.4,1.7,0.543,0.396,12.65,4086,424,89.62,73.81,92.09
830450000E0310,2.35,1.85,0.538,0.544,4.54,318,93,70.75,46.23,77.99
070150000C0530,1.6,1.15,0.431,0.511,2.05,679,340,49.93,2.06,51.25
13110000BW0154,2.2,1.8,0.569,0.379,4.94,2409,705,70.73,22.83,79.74
13037000AO0090,2.05,1.15,0.451,0.445,51.55,5103,113,97.79,95.02,98.06
83112000DA0004,2.15,0.95,0.445,0.556,1.94,5204,2873,44.79,0.65,48.39
84138000BI0056,2.2,0.9,0.517,0.571,2.09,2165,1262,41.71,0.0,52.1
830920000D0815,2.25,0.95,0.427,0.622,1.64,4184,2639,36.93,0.0,39.01
840370000K0307,1.9,1.15,0.479,0.495,4.06,321,96,70.09,39.56,75.39
84106000ZB0021,1.75,1.25,0.499,0.527,2.19,17262,9125,47.14,0.0,54.37
13056000DP0010,2.15,1.15,0.542,0.609,4.25,2200,655,70.23,51.09,76.45
830180000B0305,1.85,1.05,0.437,0.424,2.5,10494,4414,57.94,0.83,59.96
84072000CK0005,2.1,1.0,0.502,0.553,2.14,1359,763,43.86,0.0,53.2
263570000V0176,2.1,1.15,0.333,0.715,2.21,228,108,52.63,33.77,54.82
840720000C0534,2.2,1.1,0.505,0.66,2.38,592,293,50.51,25.0,57.94
13113000BK0011,2.15,1.15,0.52,0.679,5.06,3440,822,76.1,64.83,80.23
840420000C0066,2.4,1.45,0.558,0.452,3.4,1030,432,58.06,7.18,70.58
830730000D0577,1.5,1.1,0.342,0.69,27.94,1006,29,97.12,95.83,96.42
83097000AL0571,2.5,1.9,0.473,0.615,2.15,734,402,45.23,10.9,53.41
261880000D0184,2.35,1.05,0.394,0.723,7.56,809,99,87.76,83.07,86.77
07324000AY0110,1.95,1.05,0.472,0.544,2.08,218,118,45.87,0.46,51.83
261800000C1060,2.45,1.0,0.348,0.769,2.44,4619,1736,62.42,51.14,59.04
84137000BC0079,2.25,1.1,0.427,0.765,1.48,1785,1283,28.12,6.05,32.21
841460000A0570,2.0,1.25,0.546,0.601,4.18,602,187,68.94,48.34,76.08
841500000E0148,2.3,1.05,0.343,0.873,3.1,974,281,71.15,66.94,67.76
84137000AC0246,1.95,1.25,0.462,0.604,9.53,810,93,88.52,80.99,89.51
84003000CI0088,2.3,1.05,0.508,0.486,2.45,2829,1387,50.97,0.0,59.17
840960000A0154,2.25,1.1,0.505,0.717,6.18,470,86,81.7,74.47,83.83
07279000AK0365,1.85,1.05,0.472,0.529,2.07,1168,620,46.92,0.0,51.63
070890000D0271,1.65,0.9,0.407,0.524,1.73,593,316,46.71,0.0,42.33
073080000A0022,2.0,1.15,0.526,0.626,4.54,1440,386,73.19,57.15,77.99
831250000E0278,2.6,1.95,0.557,0.432,8.27,769,133,82.7,59.95,87.91
26179000ZM0186,2.4,1.0,0.326,0.89,4.12,5744,1226,78.66,76.01,75.75
13110000CK0061,2.1,0.9,0.495,0.514,2.23,4747,2443,48.54,0.0,55.23
263480000D1195,2.25,1.1,0.528,0.712,4.02,5969,1837,69.22,56.79,75.1
83116000BL0060,2.45,1.5,0.564,0.439,3.21,7655,3369,55.99,0.0,68.83
841300000B0941,2.15,1.15,0.511,0.573,13.43,2242,200,91.08,84.43,92.55
07324000AY0586,1.35,1.05,0.386,0.539,1.67,678,365,46.17,0.15,40.27
262850000D0152,2.35,1.05,0.523,0.594,2.77,18889,8399,55.53,25.19,63.92
840490000C0043,1.95,1.1,0.393,0.766,9.84,482,49,89.83,86.72,89.83
26367000AR0233,2.55,0.85,0.245,0.811,5.84,222,30,86.49,83.33,82.88
840170000G1174,2.15,1.15,0.523,0.43,3.28,482,198,58.92,4.56,69.5
26345000BK0158,1.55,1.2,0.344,0.75,27.75,555,18,96.76,95.68,96.4
831250000C0382,2.55,1.3,0.564,0.497,2.82,1042,513,50.77,0.86,64.59
831080000D0366,2.2,1.05,0.535,0.481,2.72,2932,1399,52.29,0.72,63.2
840560000F0451,2.25,1.1,0.327,0.766,1.49,1219,803,34.13,14.03,33.06
841090000C0629,2.25,1.1,0.543,0.599,2.96,5358,2392,55.36,25.42,66.2
263570000L0164,1.0,1.0,0.257,0.765,40.56,1582,26,98.36,97.85,97.53
07056000AD0126,1.85,1.2,0.505,0.63,2.49,374,172,54.01,27.01,59.89
13030000AZ0127,2.4,1.55,0.464,0.531,2.19,910,486,46.59,0.0,54.4
83132000AP0002,2.15,1.15,0.52,0.442,2.84,87142,38483,55.84,0.07,64.75
841460000B0509,2.25,1.1,0.46,0.583,1.97,776,436,43.81,3.61,49.36
841220000B0555,2.05,1.2,0.532,0.657,4.86,2036,518,74.56,61.25,79.42
84149000BA0041,2.05,1.2,0.534,0.652,3.74,1298,436,66.41,48.46,73.27
84106000ZA0047,2.15,0.75,0.23,0.82,1.04,3781,3188,15.68,0.0,4.05
840190000G0540,2.0,1.25,0.509,0.639,4.43,483,131,72.88,57.56,77.43
840440000D0406,2.0,1.15,0.447,0.446,12.21,1783,156,91.25,80.37,91.81
07345000ZB0306,2.45,0.9,0.282,0.754,1.45,1038,682,34.3,12.91,30.83
830690000C0813,2.15,1.25,0.542,0.459,2.88,9079,4158,54.2,0.3,65.29
841500000G0082,2.05,1.2,0.533,0.562,3.23,1668,658,60.55,29.8,69.06
13110000BP0037,2.55,1.35,0.497,0.643,1.8,3044,1995,34.46,0.0,44.55
840870000D2044,1.75,1.25,0.462,0.507,4.73,4602,1064,76.88,54.41,78.86
830910000C0103,2.2,1.0,0.509,0.548,2.18,574,314,45.3,0.17,54.18
840020000B0964,2.15,1.15,0.46,0.486,6.57,401,67,83.29,65.59,84.79
840190000H0964,2.05,1.2,0.456,0.809,15.76,1324,89,93.28,91.69,93.66
840960000B0190,1.7,1.3,0.379,0.469,24.53,368,15,95.92,91.3,95.92
830590000A0157,2.45,1.25,0.54,0.443,11.58,13329,1512,88.66,74.39,91.36
83097000AH0040,2.7,1.6,0.579,0.392,3.89,1205,461,61.74,2.32,74.27
831410000G0108,2.5,1.2,0.465,0.582,49.62,1439,32,97.78,96.18,97.98
840530000C1190,2.05,1.2,0.479,0.816,23.43,1265,62,95.1,93.99,95.73
07264000AC0232,2.15,1.15,0.431,0.861,6.42,1907,292,84.69,82.22,84.43
840390000A0155,1.9,1.15,0.48,0.729,4.56,2235,533,76.15,67.29,78.08
830640000C0756,2.0,1.05,0.498,0.532,2.21,1412,752,46.74,0.0,54.82
84028000BD0307,1.9,1.3,0.453,0.607,5.0,155,34,78.06,63.87,80.0
840490000E0801,2.05,1.2,0.517,0.709,14.16,5847,494,91.55,88.08,92.94
13082000AN0128,1.9,1.15,0.481,0.459,2.53,3165,1459,53.9,0.0,60.51
83086000BI0234,2.25,1.7,0.572,0.39,5.1,21636,6110,71.76,27.63,80.39
840390000G0111,1.8,1.2,0.506,0.664,3.11,1009,372,63.13,44.5,67.89
130800000B0180,1.95,1.1,0.482,0.437,2.67,1381,602,56.41,0.29,62.56
841380000L0196,2.0,1.25,0.52,0.503,4.65,5133,1358,73.54,47.36,78.49
830350000E1240,2.0,1.25,0.541,0.642,3.11,520,219,57.88,34.42,67.88
13079000AD0185,2.5,1.3,0.431,0.654,1.86,1890,1125,40.48,9.05,46.19
26054000AM0245,2.15,1.15,0.545,0.574,2.92,1318,606,54.02,19.88,65.71
840170000C1042,1.85,1.3,0.464,0.554,3.49,342,113,66.96,40.35,71.35
07264000AN0094,2.0,1.25,0.545,0.625,3.98,2868,967,66.28,46.03,74.86
830460000F2298,2.35,1.35,0.515,0.394,27.66,3070,142,95.37,88.27,96.38
07056000AE0413,1.85,1.2,0.466,0.513,2.22,526,269,48.86,0.38,54.94
073430000D0260,2.2,0.95,0.307,0.752,1.3,1174,865,26.32,2.04,23.34
261820000C0998,1.95,1.25,0.518,0.573,6.0,7336,1489,79.7,64.6,83.33
83104000AW0371,2.25,1.1,0.508,0.648,7.84,792,127,83.96,75.25,87.25
841160000A1465,2.15,1.15,0.484,0.517,6.96,355,61,82.82,66.76,85.63
840170000G1106,2.2,1.1,0.448,0.76,2.46,2037,874,57.09,43.54,59.3
830690000J0283,2.2,1.15,0.549,0.535,2.52,8769,4708,46.31,0.0,60.34
840490000C0629,2.1,1.05,0.513,0.571,2.12,4051,2336,42.34,0.0,52.85
830270000H0043,2.15,1.15,0.53,0.628,4.6,1554,428,72.46,56.11,78.25
841360000C0015,2.1,1.15,0.491,0.581,7.12,1474,247,83.24,71.17,85.96
830350000B0553,2.25,1.1,0.494,0.586,2.63,1177,529,55.06,23.36,62.02
13087000AN0086,2.5,0.95,0.383,0.617,1.57,5472,3440,37.13,0.0,36.37
830890000B0281,2.45,1.55,0.563,0.474,10.6,2227,288,87.07,72.74,90.57
83101000BE0048,2.35,1.8,0.492,0.498,2.92,342,148,56.73,13.16,65.79
841170000A0398,2.0,1.25,0.533,0.523,3.37,1758,678,61.43,26.28,70.36
830320000E1409,2.25,1.85,0.586,0.529,6.3,806,190,76.43,55.46,84.12
26377000AB0414,2.4,1.0,0.488,0.776,3.31,15734,5258,66.58,56.92,69.81
84072000BI0075,1.9,1.25,0.511,0.674,11.87,5579,569,89.8,84.87,91.58
26179000ZI0029,2.0,1.25,0.53,0.638,6.08,3115,659,78.84,66.84,83.56
84004000AM0037,2.1,1.0,0.363,0.752,1.91,4737,2428,48.74,31.86,47.65
840420000E0947,2.5,1.4,0.578,0.483,5.03,2955,872,70.49,38.95,80.1
841330000C0497,2.1,1.2,0.463,0.558,90.39,3254,43,98.68,97.63,98.89
830260000C0648,2.15,1.45,0.54,0.488,12.34,3431,368,89.27,78.02,91.9
840300000E0852,2.2,1.05,0.545,0.571,2.3,1053,612,41.88,0.0,56.51
072680000B0294,2.0,1.25,0.545,0.598,3.97,4562,1536,66.33,43.71,74.81
263570000S0055,2.15,1.15,0.547,0.702,4.84,3401,889,73.86,62.75,79.36
262330000D0182,2.0,1.25,0.507,0.486,5.4,859,198,76.95,52.62,81.49
26038000ZA0155,2.0,1.25,0.527,0.614,7.29,3965,678,82.9,72.13,86.28
263570000V0074,2.0,1.25,0.472,0.776,4.87,448,111,75.22,68.08,79.46
84106000AC0032,2.05,1.2,0.449,0.383,3.03,406,139,65.76,10.59,67.0
84082000AS0161,2.25,1.1,0.535,0.589,2.45,467,257,44.97,6.64,59.1
840370000E0241,1.75,1.25,0.485,0.671,5.69,1104,214,80.62,71.11,82.43
261880000B0362,2.25,1.1,0.512,0.61,3.38,2481,873,64.81,42.36,70.37
841150000B0672,2.0,1.25,0.536,0.539,2.94,42010,18560,55.82,18.03,66.01
26038000ZN0044,2.15,1.1,0.531,0.49,2.63,10303,5059,50.9,0.0,61.97
830830000A0954,2.3,2.05,0.552,0.431,11.7,1287,150,88.34,72.96,91.45
84082000AM0238,2.15,1.15,0.422,0.483,14.36,560,42,92.5,84.46,93.04
840390000F0911,1.9,1.15,0.495,0.651,3.98,1453,399,72.54,57.81,74.88
26377000AB0084,2.15,1.15,0.546,0.582,3.09,4853,2083,57.08,26.27,67.61
13001000OW0285,2.5,1.65,0.568,0.549,3.47,7357,2982,59.47,26.23,71.17
830280000L0154,2.35,2.0,0.587,0.377,4.18,7242,2595,64.17,5.0,76.07
830490000F0270,2.45,1.7,0.532,0.571,2.32,2316,1286,44.47,2.72,56.91
840020000D0235,2.5,1.4,0.522,0.475,2.73,4671,2187,53.18,1.37,63.37
840960000D0204,2.25,1.1,0.378,0.904,5.22,4076,745,81.72,79.78,80.84
840390000H0040,2.0,1.1,0.362,0.88,4.58,1222,256,79.05,76.19,78.15
841130000A0132,2.25,1.45,0.573,0.439,3.29,3154,1384,56.12,0.06,69.59
841380000L0057,2.5,1.0,0.436,0.954,8.08,16643,1870,88.76,88.22,87.62
841060000E0250,1.95,1.25,0.532,0.655,5.09,2763,672,75.68,62.87,80.35
840170000G0136,2.0,1.25,0.53,0.593,4.91,2206,570,74.16,56.44,79.65
830720000G0010,2.35,1.7,0.535,0.384,9.17,899,135,84.98,60.85,89.1
840220000A0042,2.15,1.15,0.468,0.53,5.31,377,80,78.78,59.95,81.17
841450000K0655,2.2,1.1,0.535,0.488,2.67,1556,751,51.74,1.09,62.53
841240000D0019,2.0,1.25,0.531,0.551,6.42,3135,639,79.62,63.0,84.43
070420000A0047,2.15,1.15,0.47,0.752,3.08,597,209,64.99,53.43,67.5
07255000ZB0009,1.95,1.25,0.412,0.824,6.59,356,56,84.27,80.9,84.83
830910000C0384,2.15,1.25,0.557,0.535,2.61,1795,946,47.3,1.45,61.67
841090000C0130,2.3,1.05,0.402,0.422,3.78,238,62,73.95,38.24,73.53
07140000ZI0073,1.55,1.05,0.417,0.534,1.72,5859,3228,44.91,0.0,41.71
13079000AL0128,2.25,1.45,0.585,0.496,3.01,4187,2068,50.61,0.48,66.78
84003000CE0110,2.2,1.1,0.526,0.505,2.53,1833,933,49.1,0.0,60.5
830730000D0128,1.95,1.25,0.495,0.673,30.21,2991,113,96.22,94.38,96.69
841370000B0505,2.0,1.25,0.528,0.518,5.04,10122,2594,74.37,50.52,80.14
84053000ZM0076,2.15,1.15,0.554,0.608,2.91,3552,1634,54.0,24.38,65.65
84036000BB0099,2.0,1.25,0.402,0.623,1.89,1998,1132,43.34,9.11,47.15
841220000H0238,2.15,1.15,0.423,0.701,3.68,714,209,70.73,58.26,72.83
263570000M0275,1.8,1.3,0.48,0.726,14.04,1264,98,92.25,89.32,92.88
840300000D0535,2.2,1.1,0.335,0.914,3.03,673,213,68.35,65.38,67.01
830870000B0255,,,,,,,,,,
840520000F1015,2.15,1.2,0.543,0.474,2.82,3215,1534,52.29,0.0,64.54
841500000E0786,1.9,1.1,0.237,0.444,208.0,832,4,99.52,98.92,99.52
840370000E0142,1.85,0.95,0.358,0.513,1.94,2228,1151,48.34,0.0,48.47
831000000D0133,1.65,0.95,0.396,0.466,2.06,1594,740,53.58,0.31,51.51
84028000AI0195,2.0,1.25,0.523,0.622,8.13,1788,273,84.73,75.45,87.7
830990000D0490,2.25,1.4,0.56,0.431,3.3,19479,8251,57.64,1.76,69.65
26377000AT0140,2.5,1.0,0.34,0.736,1.8,1346,743,44.8,24.96,44.5
13072000AY0141,2.2,1.5,0.508,0.537,15.48,1037,80,92.29,85.63,93.54
830500000H0494,2.2,1.3,0.501,0.497,15.97,1134,85,92.5,84.92,93.74
840370000C0680,1.95,1.1,0.486,0.696,4.48,1125,284,74.76,63.73,77.69
83116000AB0172,2.5,1.05,0.307,0.77,1.28,2745,2102,23.42,0.58,21.79
830720000H0472,2.3,1.2,0.516,0.564,24.5,2205,115,94.78,90.75,95.92
840960000D0030,2.25,1.1,0.512,0.68,6.62,3569,599,83.22,75.32,84.9
841360000A0447,2.25,1.1,0.474,0.58,2.72,622,251,59.65,30.39,63.18
831080000D0631,2.25,0.95,0.349,0.663,1.46,6850,4617,32.6,0.0,31.39
841300000B0935,2.0,1.25,0.509,0.45,4.61,11629,3077,73.54,41.24,78.3
841060000C1337,2.0,1.25,0.548,0.789,4.93,345,90,73.91,66.96,79.71
84073000AK0153,2.3,1.45,0.435,0.65,2.48,698,318,54.44,29.94,59.6
830430000G0697,2.15,1.0,0.501,0.495,2.38,6706,3321,50.48,0.0,57.99
262750000C0224,1.85,1.05,0.398,0.738,59.06,3130,48,98.47,97.92,98.31
840720000B0193,2.0,1.25,0.518,0.482,5.63,2329,525,77.46,53.2,82.22
841220000A0076,2.15,1.15,0.545,0.604,4.06,7832,2519,67.84,46.73,75.36
84102000AO0090,2.15,1.1,0.398,0.818,34.39,619,18,97.09,96.45,97.09
072910000B0592,2.25,1.6,0.547,0.451,4.2,563,188,66.61,25.93,76.2
840760000A0130,2.5,1.45,0.477,0.39,37.0,1036,32,96.91,92.08,97.3
830350000B1435,2.25,1.1,0.44,0.843,2.53,1342,544,59.46,51.94,60.51
840560000A0372,2.0,1.25,0.532,0.636,7.64,1528,252,83.51,74.08,86.91
262750000A0008,2.1,1.15,0.529,0.575,4.72,1957,518,73.53,53.96,78.79
840370000D0649,2.0,0.85,0.461,0.529,2.01,10315,5421,47.45,0.74,50.16
84118000AI0058,1.4,1.0,0.379,0.511,1.79,1760,880,50.0,2.16,44.09
13113000BD0022,2.0,1.25,0.545,0.625,4.4,16206,4817,70.28,52.43,77.29
13100000HT0223,1.65,1.15,0.436,0.445,2.31,7305,3290,54.96,0.0,56.62
840770000C0068,2.15,1.15,0.492,0.707,7.64,1642,248,84.9,78.62,86.91
830670000D2615,2.4,1.9,0.487,0.429,4.47,2983,828,72.24,35.37,77.61
841330000G0657,2.5,1.35,0.537,0.396,4.07,786,252,67.94,19.08,75.45
26367000AK0084,2.0,1.25,0.533,0.622,7.56,6400,1069,83.3,73.16,86.77
13072000AY0013,2.4,1.3,0.507,0.478,40.62,3534,110,96.89,93.49,97.54
26367000AN0113,2.0,1.25,0.494,0.553,7.09,1219,204,83.26,69.73,85.89
840420000F0440,2.3,1.4,0.526,0.45,5.09,545,140,74.31,42.94,80.37
83042000AA0091,2.2,1.75,0.591,0.487,3.21,321,147,54.21,5.92,68.85
26220000AC0001,2.0,1.25,0.513,0.468,3.8,14913,4890,67.21,29.99,73.67
831340000B0113,2.35,1.9,0.583,0.48,5.69,1758,458,73.95,45.73,82.42
840890000F0306,2.05,1.0,0.497,0.486,2.4,2273,1123,50.59,0.0,58.34
840770000B0870,2.15,1.15,0.544,0.584,2.89,658,303,53.95,21.12,65.35
830430000D0245,2.1,1.05,0.519,0.526,2.38,6069,3168,47.8,0.76,57.98
840160000B0813,2.0,1.1,0.387,0.671,1.54,1913,1238,35.28,3.5,35.13
840290000E0533,2.15,1.0,0.392,0.719,24.75,1188,46,96.13,94.61,95.96
840780000D0115,2.0,1.25,0.529,0.667,6.59,1890,354,81.27,71.9,84.81
84007000BS0275,2.0,1.15,0.383,0.394,13.07,196,13,93.37,83.16,92.35
831080000E0174,2.15,0.95,0.506,0.517,2.28,1729,894,48.29,0.0,56.22
261560000B1041,1.95,1.35,0.513,0.551,2.54,211,102,51.66,12.32,60.66
841460000B0743,2.0,1.25,0.512,0.525,4.39,1509,424,71.9,46.52,77.2
840870000O0321,1.75,1.25,0.476,0.689,19.96,4991,273,94.53,92.07,94.99
262750000B0117,2.0,1.25,0.39,0.865,1.8,2927,1691,42.23,33.17,44.48
840370000A0653,1.8,1.2,0.438,0.753,2.02,4122,2132,48.28,31.3,50.41
830270000B0865,2.0,1.25,0.522,0.564,3.8,612,199,67.48,42.32,73.69
84036000BC0218,2.05,1.1,0.499,0.495,2.48,1458,715,50.96,1.03,59.6
26345000AO0116,2.2,1.1,0.39,0.679,2.39,3876,1649,57.46,37.33,58.2
840370000A0396,1.9,1.15,0.404,0.633,1.88,3111,1712,44.97,13.05,46.9
830330000C1196,2.45,1.7,0.578,0.403,3.93,2130,793,62.77,7.65,74.55
84137000AC0119,2.35,1.05,0.54,0.585,2.34,2523,1412,44.03,4.32,57.27
840370000I0767,1.75,1.25,0.488,0.634,4.0,2007,555,72.35,56.4,74.99
831340000E0538,2.75,1.4,0.54,0.399,9.93,4708,627,86.68,66.59,89.93
262750000D0016,2.5,1.0,0.311,0.973,6.35,533,72,86.49,86.12,84.24
84082000AS0067,2.0,1.25,0.537,0.569,6.41,3494,700,79.97,64.77,84.4
831250000D1022,2.5,1.4,0.579,0.507,3.17,682,328,51.91,5.13,68.48
840190000G1118,2.2,1.1,0.345,0.845,4.23,220,49,77.73,73.64,76.36
830730000G0401,2.2,1.3,0.543,0.528,2.61,2119,1096,48.28,1.98,61.73
07228000AL0048,2.45,0.65,0.315,0.732,1.19,915,695,24.04,0.0,15.74
83097000AI0071,2.5,1.95,0.47,0.589,2.35,4066,2077,48.92,13.21,57.43
84029000AO0026,2.15,1.15,0.545,0.553,3.28,10953,4383,59.98,27.59,69.54
841220000H0549,2.05,1.2,0.382,0.888,6.07,1535,246,83.97,81.95,83.52
830370000C0817,2.45,1.45,0.548,0.398,12.38,15776,1700,89.22,72.94,91.92
840390000H0078,1.75,1.25,0.509,0.681,4.7,2003,497,75.19,63.55,78.73
840390000G0880,2.0,1.1,0.244,0.884,1.8,1397,778,44.31,37.01,44.31
841460000A0049,2.0,0.95,0.474,0.517,2.09,2761,1469,46.79,0.0,52.12
07152000AA0271,2.15,1.05,0.527,0.573,2.25,1148,622,45.82,5.49,55.57
841360000B0415,2.15,1.15,0.49,0.519,4.25,816,230,71.81,45.71,76.47
840450000C0046,2.0,1.25,0.532,0.638,5.11,1073,268,75.02,60.86,80.43
07317000AC0179,1.7,1.35,0.438,0.471,3.26,199,64,67.84,31.66,69.35
13069000AV0235,,,,,,,,,,
26345000AY0154,2.0,1.25,0.546,0.595,2.69,3343,1657,50.43,16.66,62.85
841260000B0365,1.7,1.15,0.382,0.405,11.12,1390,126,90.94,77.63,91.01
840490000E0206,2.1,1.1,0.324,0.745,1.37,443,321,27.54,2.71,26.86
841380000F0627,2.5,0.85,0.27,0.818,1.1,1651,1358,17.75,0.0,9.27
840700000C0543,2.3,1.05,0.432,0.74,25.22,933,37,96.03,94.64,96.03
841060000E0236,1.9,1.3,0.468,0.677,20.3,1157,63,94.55,91.96,95.07
840490000A0450,1.55,1.4,0.332,0.73,29.18,817,27,96.7,95.47,96.57
841000000A0252,2.25,1.1,0.399,0.621,7.17,129,18,86.05,77.52,86.05
83047000AX0424,2.35,1.2,0.517,0.542,2.3,2324,1250,46.21,0.82,56.54
84073000AI0379,2.2,1.45,0.571,0.699,6.84,924,188,79.65,70.89,85.39
83086000AA0103,2.5,1.2,0.535,0.392,3.5,1559,594,61.9,2.89,71.46
261880000C1148,2.0,1.25,0.532,0.656,3.82,776,257,66.88,49.48,73.84
83061000AS0996,2.15,1.25,0.543,0.462,2.88,11765,5438,53.78,0.0,65.24
841500000B0489,2.3,1.05,0.389,0.961,21.0,9157,391,95.73,95.56,95.24
841500000B0965,2.25,1.05,0.351,0.822,19.1,1643,74,95.5,94.52,94.77
07324000AY0261,1.75,0.9,0.418,0.555,1.76,646,351,45.67,2.17,43.19
831080000D0112,2.5,0.85,0.375,0.703,1.34,3081,2195,28.76,0.0,25.28
261880000C1032,1.7,1.2,0.416,0.685,19.96,1038,50,95.18,92.97,94.99
83097000AN0276,2.5,1.4,0.445,0.638,1.8,1713,1073,37.36,1.75,44.54
262750000F0064,2.2,1.0,0.335,0.773,1.23,1724,1353,21.52,0.0,18.68
07313000AH0283,2.15,0.7,0.314,0.729,1.25,1036,761,26.54,0.0,19.69
83101000BD0032,2.5,1.8,0.561,0.372,6.7,1339,283,78.86,43.24,85.06
072910000B0594,2.7,1.45,0.562,0.417,4.64,1349,419,68.94,25.57,78.43
840300000D0558,2.15,1.15,0.486,0.813,3.95,446,126,71.75,65.25,74.66
840290000B1669,2.25,1.1,0.553,0.538,2.74,1823,925,49.26,5.76,63.47
841060000E0262,1.85,1.35,0.471,0.758,16.9,1132,72,93.64,91.61,94.08
841260000E0446,2.15,1.15,0.541,0.517,3.6,3358,1207,64.06,30.49,72.25
830080000E0406,2.15,0.95,0.491,0.504,2.32,4223,2106,50.13,1.09,56.81
840720000B0353,,,,,,,,,,
